Channel,Fiber distance (m),Northing (m),Easting (m),Depth (m)
1749,1791.8857,4263463.73,334655.2,-48.56
1750,1792.9106,4263463.7,334655.22,-47.53
1751,1793.9355,4263463.67,334655.25,-46.51
1752,1794.9604,4263463.64,334655.27,-45.48
1753,1795.9853,4263463.61,334655.29,-44.46
1754,1797.0102,4263463.58,334655.3,-43.44
1755,1798.0351,4263463.55,334655.32,-42.41
1756,1799.06,4263463.52,334655.33,-41.39
1757,1800.0849,4263463.5,334655.35,-40.36
1758,1801.1098,4263463.47,334655.36,-39.34
1759,1802.1347,4263463.44,334655.38,-38.32
1760,1803.1596,4263463.41,334655.39,-37.29
1761,1804.1845,4263463.39,334655.4,-36.27
1762,1805.2094,4263463.36,334655.4,-35.24
1763,1806.2343,4263463.34,334655.41,-34.22
1764,1807.2592,4263463.31,334655.42,-33.19
1765,1808.2841,4263463.29,334655.42,-32.17
1766,1809.309,4263463.26,334655.43,-31.14
1767,1810.3339,4263463.24,334655.43,-30.12
1768,1811.3588,4263463.22,334655.43,-29.09
1769,1812.3837,4263463.2,334655.43,-28.07
1770,1813.4086,4263463.18,334655.43,-27.04
1771,1814.4335,4263463.16,334655.43,-26.02
1772,1815.4584,4263463.14,334655.43,-24.99
1773,1816.4833,4263463.12,334655.42,-23.97
1774,1817.5083,4263463.1,334655.42,-22.95
1775,1818.5332,4263463.08,334655.42,-21.92
1776,1819.5581,4263463.07,334655.41,-20.9
1777,1820.583,4263463.05,334655.4,-19.87
1778,1821.6079,4263463.04,334655.38,-18.85
1779,1822.6328,4263463.03,334655.37,-17.82
1780,1823.6577,4263463.01,334655.36,-16.8
1781,1824.6826,4263463,334655.35,-15.77
1782,1825.7075,4263462.98,334655.34,-14.75
1783,1826.7324,4263462.97,334655.32,-13.72
1784,1827.7573,4263462.95,334655.31,-12.7
1785,1828.7822,4263462.94,334655.29,-11.67
1786,1829.8071,4263462.93,334655.27,-10.65
1787,1830.832,4263462.91,334655.26,-9.62
1788,1831.8569,4263462.9,334655.24,-8.6
1789,1832.8818,4263462.88,334655.22,-7.58
1790,1833.9067,4263462.87,334655.2,-6.55
1791,1834.9316,4263462.85,334655.19,-5.53
1792,1835.9565,4263462.84,334655.17,-4.5
1793,1836.9814,4263462.82,334655.15,-3.48
1794,1838.0063,4263462.81,334655.13,-2.45
1795,1839.0312,4263462.79,334655.12,-1.43
1796,1840.0561,4263462.77,334655.1,-0.4
1797,1841.081,4263462.76,334655.08,0.62
1798,1842.1059,4263462.75,334655.07,1.65
1799,1843.1308,4263462.74,334655.06,2.67
1800,1844.1558,4263462.73,334655.04,3.7
1801,1845.1807,4263462.72,334655.03,4.72
1802,1846.2056,4263462.71,334655.02,5.75
1803,1847.2305,4263462.7,334655.01,6.77
1804,1848.2554,4263462.69,334654.99,7.79
1805,1849.2803,4263462.69,334654.99,8.82
1806,1850.3052,4263462.68,334654.98,9.84
1807,1851.3301,4263462.68,334654.98,10.87
1808,1852.355,4263462.67,334654.98,11.89
1809,1853.3799,4263462.66,334654.97,12.92
1810,1854.4048,4263462.66,334654.97,13.94
1811,1855.4297,4263462.65,334654.96,14.97
1812,1856.4546,4263462.64,334654.97,15.99
1813,1857.4795,4263462.63,334654.98,17.02
1814,1858.5044,4263462.62,334654.99,18.04
1815,1859.5293,4263462.61,334655,19.07
1816,1860.5542,4263462.59,334655.01,20.09
1817,1861.5791,4263462.58,334655.02,21.12
1818,1862.604,4263462.57,334655.03,22.14
1819,1863.6289,4263462.55,334655.04,23.17
1820,1864.6538,4263462.53,334655.07,24.19
1821,1865.6787,4263462.5,334655.1,25.22
1822,1866.7036,4263462.48,334655.13,26.24
1823,1867.7285,4263462.45,334655.16,27.26
1824,1868.7534,4263462.43,334655.19,28.29
1825,1869.7783,4263462.4,334655.22,29.31
1826,1870.8033,4263462.38,334655.26,30.34
1827,1871.8282,4263462.35,334655.3,31.36
1828,1872.8531,4263462.31,334655.36,32.38
1829,1873.878,4263462.27,334655.42,33.41
1830,1874.9029,4263462.23,334655.47,34.43
1831,1875.9278,4263462.19,334655.53,35.45
1832,1876.9527,4263462.16,334655.59,36.47
1833,1877.9776,4263462.12,334655.65,37.5
1834,1879.0025,4263462.08,334655.71,38.52
1835,1880.0274,4263462.02,334655.79,39.54
1836,1881.0523,4263461.97,334655.88,40.56
1837,1882.0772,4263461.91,334655.96,41.58
1838,1883.1021,4263461.86,334656.05,42.6
1839,1884.127,4263461.8,334656.14,43.62
1840,1885.1519,4263461.75,334656.22,44.63
1841,1886.1768,4263461.7,334656.31,45.65
1842,1887.2017,4263461.63,334656.41,46.67
1843,1888.2266,4263461.56,334656.51,47.69
1844,1889.2515,4263461.49,334656.62,48.71
1845,1890.2764,4263461.42,334656.73,49.72
1846,1891.3013,4263461.34,334656.83,50.74
1847,1892.3262,4263461.27,334656.94,51.76
1848,1893.3511,4263461.2,334657.05,52.78
1849,1894.376,4263461.13,334657.15,53.79
1850,1895.4009,4263461.03,334657.28,54.81
1851,1896.4258,4263460.94,334657.4,55.82
1852,1897.4507,4263460.85,334657.52,56.83
1853,1898.4757,4263460.76,334657.65,57.85
1854,1899.5006,4263460.67,334657.77,58.86
1855,1900.5255,4263460.58,334657.89,59.87
1856,1901.5504,4263460.49,334658.01,60.89
1857,1902.5753,4263460.38,334658.15,61.9
1858,1903.6002,4263460.26,334658.29,62.9
1859,1904.6251,4263460.15,334658.43,63.91
1860,1905.65,4263460.03,334658.57,64.92
1861,1906.6749,4263459.92,334658.71,65.93
1862,1907.6998,4263459.8,334658.86,66.94
1863,1908.7247,4263459.69,334659,67.95
1864,1909.7496,4263459.57,334659.14,68.95
1865,1910.7745,4263459.43,334659.3,69.96
1866,1911.7994,4263459.29,334659.46,70.96
1867,1912.8243,4263459.15,334659.62,71.96
1868,1913.8492,4263459.01,334659.78,72.96
1869,1914.8741,4263458.87,334659.94,73.97
1870,1915.899,4263458.73,334660.09,74.97
1871,1916.9239,4263458.59,334660.25,75.97
1872,1917.9488,4263458.44,334660.42,76.97
1873,1918.9737,4263458.29,334660.58,77.97
1874,1919.9986,4263458.13,334660.75,78.97
1875,1921.0235,4263457.98,334660.92,79.97
1876,1922.0484,4263457.83,334661.09,80.97
1877,1923.0733,4263457.67,334661.25,81.97
1878,1924.0982,4263457.52,334661.42,82.97
1879,1925.1232,4263457.37,334661.59,83.97
1880,1926.1481,4263457.21,334661.76,84.97
1881,1927.173,4263457.06,334661.93,85.97
1882,1928.1979,4263456.9,334662.1,86.96
1883,1929.2228,4263456.75,334662.27,87.96
1884,1930.2477,4263456.59,334662.44,88.96
1885,1931.2726,4263456.44,334662.61,89.96
1886,1932.2975,4263456.28,334662.78,90.96
1887,1933.3224,4263456.13,334662.95,91.96
1888,1934.3473,4263455.97,334663.13,92.96
1889,1935.3722,4263455.82,334663.3,93.95
1890,1936.3971,4263455.66,334663.48,94.95
1891,1937.422,4263455.51,334663.65,95.95
1892,1938.4469,4263455.35,334663.83,96.95
1893,1939.4718,4263455.2,334664,97.95
1894,1940.4967,4263455.04,334664.18,98.94
1895,1941.5216,4263454.88,334664.36,99.94
1896,1942.5465,4263454.73,334664.54,100.94
1897,1943.5714,4263454.57,334664.71,101.93
1898,1944.5963,4263454.41,334664.89,102.93
1899,1945.6212,4263454.26,334665.07,103.93
1900,1946.6461,4263454.1,334665.25,104.92
1901,1947.671,4263453.94,334665.43,105.92
1902,1948.6959,4263453.78,334665.62,106.92
1903,1949.7208,4263453.62,334665.8,107.91
1904,1950.7457,4263453.46,334665.99,108.91
1905,1951.7706,4263453.3,334666.18,109.9
1906,1952.7956,4263453.14,334666.36,110.9
1907,1953.8205,4263452.98,334666.55,111.89
1908,1954.8454,4263452.82,334666.73,112.89
1909,1955.8703,4263452.66,334666.93,113.88
1910,1956.8952,4263452.5,334667.13,114.87
1911,1957.9201,4263452.33,334667.33,115.86
1912,1958.945,4263452.17,334667.52,116.85
1913,1959.9699,4263452,334667.72,117.85
1914,1960.9948,4263451.83,334667.92,118.84
1915,1962.0197,4263451.67,334668.12,119.83
1916,1963.0446,4263451.5,334668.32,120.82
1917,1964.0695,4263451.33,334668.54,121.81
1918,1965.0944,4263451.16,334668.76,122.79
1919,1966.1193,4263450.98,334668.97,123.78
1920,1967.1442,4263450.81,334669.19,124.77
1921,1968.1691,4263450.64,334669.41,125.75
1922,1969.194,4263450.46,334669.63,126.74
1923,1970.2189,4263450.29,334669.84,127.73
1924,1971.2438,4263450.11,334670.08,128.71
1925,1972.2687,4263449.93,334670.32,129.69
1926,1973.2936,4263449.74,334670.55,130.67
1927,1974.3185,4263449.56,334670.79,131.65
1928,1975.3434,4263449.38,334671.03,132.63
1929,1976.3683,4263449.2,334671.27,133.61
1930,1977.3932,4263449.02,334671.51,134.59
1931,1978.4181,4263448.83,334671.76,135.57
1932,1979.4431,4263448.64,334672.02,136.54
1933,1980.468,4263448.45,334672.28,137.51
1934,1981.4929,4263448.26,334672.55,138.48
1935,1982.5178,4263448.07,334672.81,139.45
1936,1983.5427,4263447.88,334673.08,140.42
1937,1984.5676,4263447.68,334673.34,141.4
1938,1985.5925,4263447.49,334673.6,142.37
1939,1986.6174,4263447.29,334673.9,143.33
1940,1987.6423,4263447.09,334674.19,144.29
1941,1988.6672,4263446.89,334674.49,145.25
1942,1989.6921,4263446.69,334674.79,146.21
1943,1990.717,4263446.49,334675.08,147.17
1944,1991.7419,4263446.29,334675.38,148.13
1945,1992.7668,4263446.09,334675.67,149.09
1946,1993.7917,4263445.89,334675.98,150.05
1947,1994.8166,4263445.68,334676.3,151
1948,1995.8415,4263445.48,334676.62,151.95
1949,1996.8664,4263445.28,334676.95,152.9
1950,1997.8913,4263445.07,334677.27,153.85
1951,1998.9162,4263444.87,334677.59,154.81
1952,1999.9411,4263444.66,334677.91,155.76
1953,2000.966,4263444.46,334678.23,156.71
1954,2001.9909,4263444.26,334678.57,157.66
1955,2003.0158,4263444.06,334678.9,158.6
1956,2004.0407,4263443.86,334679.24,159.55
1957,2005.0656,4263443.65,334679.57,160.5
1958,2006.0906,4263443.45,334679.91,161.45
1959,2007.1155,4263443.25,334680.24,162.39
1960,2008.1404,4263443.05,334680.58,163.34
1961,2009.1653,4263442.85,334680.93,164.28
1962,2010.1902,4263442.66,334681.28,165.23
1963,2011.2151,4263442.46,334681.63,166.17
1964,2012.24,4263442.27,334681.98,167.11
1965,2013.2649,4263442.07,334682.33,168.05
1966,2014.2898,4263441.88,334682.68,169
1967,2015.3147,4263441.68,334683.03,169.94
1968,2016.3396,4263441.49,334683.39,170.88
1969,2017.3645,4263441.3,334683.76,171.82
1970,2018.3894,4263441.12,334684.13,172.76
1971,2019.4143,4263440.93,334684.5,173.69
1972,2020.4392,4263440.75,334684.87,174.63
1973,2021.4641,4263440.56,334685.24,175.57
1974,2022.489,4263440.38,334685.61,176.51
1975,2023.5139,4263440.19,334685.98,177.44
1976,2024.5388,4263440.02,334686.37,178.38
1977,2025.5637,4263439.84,334686.75,179.31
1978,2026.5886,4263439.66,334687.14,180.24
1979,2027.6135,4263439.48,334687.52,181.18
1980,2028.6384,4263439.3,334687.91,182.11
1981,2029.6633,4263439.13,334688.3,183.04
1982,2030.6882,4263438.95,334688.68,183.97
1983,2031.7131,4263438.77,334689.07,184.9
1984,2032.738,4263438.59,334689.47,185.83
1985,2033.763,4263438.42,334689.87,186.76
1986,2034.7879,4263438.24,334690.27,187.69
1987,2035.8128,4263438.07,334690.67,188.62
1988,2036.8377,4263437.89,334691.06,189.54
1989,2037.8626,4263437.72,334691.46,190.47
1990,2038.8875,4263437.54,334691.86,191.4
1991,2039.9124,4263437.36,334692.27,192.32
1992,2040.9373,4263437.19,334692.68,193.25
1993,2041.9622,4263437.01,334693.08,194.17
1994,2042.9871,4263436.84,334693.49,195.09
1995,2044.012,4263436.66,334693.9,196.02
1996,2045.0369,4263436.49,334694.31,196.94
1997,2046.0618,4263436.31,334694.72,197.86
1998,2047.0867,4263436.14,334695.13,198.79
1999,2048.1116,4263435.96,334695.55,199.71
2000,2049.1365,4263435.79,334695.97,200.63
2001,2050.1614,4263435.61,334696.38,201.55
2002,2051.1863,4263435.44,334696.8,202.46
2003,2052.2112,4263435.26,334697.22,203.38
2004,2053.2361,4263435.09,334697.64,204.3
2005,2054.261,4263434.91,334698.05,205.22
2006,2055.2859,4263434.73,334698.48,206.14
2007,2056.3108,4263434.56,334698.9,207.06
2008,2057.3357,4263434.38,334699.33,207.97
2009,2058.3606,4263434.2,334699.75,208.89
2010,2059.3855,4263434.03,334700.17,209.8
2011,2060.4105,4263433.85,334700.6,210.72
2012,2061.4354,4263433.67,334701.02,211.63
2013,2062.4603,4263433.49,334701.45,212.55
2014,2063.4852,4263433.31,334701.88,213.46
2015,2064.5101,4263433.13,334702.32,214.37
2016,2065.535,4263432.95,334702.75,215.28
2017,2066.5599,4263432.77,334703.18,216.19
2018,2067.5848,4263432.59,334703.62,217.1
2019,2068.6097,4263432.41,334704.05,218.02
2020,2069.6346,4263432.23,334704.48,218.93
2021,2070.6595,4263432.05,334704.93,219.83
2022,2071.6844,4263431.87,334705.37,220.74
2023,2072.7093,4263431.68,334705.82,221.64
2024,2073.7342,4263431.5,334706.26,222.55
2025,2074.7591,4263431.31,334706.71,223.45
2026,2075.784,4263431.13,334707.15,224.35
2027,2076.8089,4263430.95,334707.6,225.26
2028,2077.8338,4263430.76,334708.05,226.16
2029,2078.8587,4263430.57,334708.51,227.06
2030,2079.8836,4263430.38,334708.97,227.95
2031,2080.9085,4263430.2,334709.43,228.85
2032,2081.9334,4263430.01,334709.88,229.75
2033,2082.9583,4263429.82,334710.34,230.65
2034,2083.9832,4263429.63,334710.8,231.54
2035,2085.0081,4263429.44,334711.26,232.44
2036,2086.033,4263429.25,334711.73,233.33
2037,2087.0579,4263429.05,334712.21,234.22
2038,2088.0829,4263428.86,334712.68,235.1
2039,2089.1078,4263428.66,334713.15,235.99
2040,2090.1327,4263428.46,334713.62,236.88
2041,2091.1576,4263428.27,334714.09,237.77
2042,2092.1825,4263428.07,334714.57,238.66
2043,2093.2074,4263427.87,334715.05,239.54
2044,2094.2323,4263427.67,334715.54,240.42
2045,2095.2572,4263427.46,334716.03,241.29
2046,2096.2821,4263427.26,334716.52,242.17
2047,2097.307,4263427.05,334717.01,243.05
2048,2098.3319,4263426.85,334717.5,243.93
2049,2099.3568,4263426.65,334717.99,244.8
2050,2100.3817,4263426.44,334718.48,245.67
2051,2101.4066,4263426.23,334718.99,246.54
2052,2102.4315,4263426.01,334719.5,247.4
2053,2103.4564,4263425.8,334720.01,248.27
2054,2104.4813,4263425.59,334720.52,249.13
2055,2105.5062,4263425.37,334721.02,250
2056,2106.5311,4263425.16,334721.53,250.86
2057,2107.556,4263424.95,334722.04,251.72
2058,2108.5809,4263424.73,334722.57,252.57
2059,2109.6058,4263424.51,334723.09,253.43
2060,2110.6307,4263424.29,334723.62,254.28
2061,2111.6556,4263424.07,334724.15,255.13
2062,2112.6805,4263423.85,334724.68,255.98
2063,2113.7054,4263423.63,334725.2,256.83
2064,2114.7304,4263423.4,334725.73,257.68
2065,2115.7553,4263423.18,334726.27,258.52
2066,2116.7802,4263422.95,334726.81,259.36
2067,2117.8051,4263422.72,334727.36,260.2
2068,2118.83,4263422.49,334727.9,261.03
2069,2119.8549,4263422.26,334728.45,261.87
2070,2120.8798,4263422.04,334728.99,262.71
2071,2121.9047,4263421.81,334729.54,263.55
2072,2122.9296,4263421.58,334730.08,264.38
2073,2123.9545,4263421.34,334730.65,265.21
2074,2124.9794,4263421.1,334731.21,266.03
2075,2126.0043,4263420.86,334731.77,266.85
2076,2127.0292,4263420.62,334732.33,267.67
2077,2128.0541,4263420.38,334732.9,268.49
2078,2129.079,4263420.14,334733.46,269.32
2079,2130.1039,4263419.9,334734.02,270.14
2080,2131.1288,4263419.65,334734.59,270.95
2081,2132.1537,4263419.4,334735.17,271.76
2082,2133.1786,4263419.15,334735.75,272.57
2083,2134.2035,4263418.9,334736.32,273.38
2084,2135.2284,4263418.65,334736.9,274.19
2085,2136.2533,4263418.4,334737.48,275
2086,2137.2782,4263418.15,334738.05,275.81
2087,2138.3031,4263417.9,334738.63,276.62
2088,2139.328,4263417.64,334739.22,277.41
2089,2140.3529,4263417.37,334739.8,278.21
2090,2141.3779,4263417.11,334740.39,279.01
2091,2142.4028,4263416.85,334740.98,279.81
2092,2143.4277,4263416.58,334741.56,280.61
2093,2144.4526,4263416.32,334742.15,281.41
2094,2145.4775,4263416.06,334742.73,282.21
2095,2146.5024,4263415.78,334743.32,283
2096,2147.5273,4263415.5,334743.91,283.79
2097,2148.5522,4263415.22,334744.51,284.58
2098,2149.5771,4263414.94,334745.1,285.37
2099,2150.602,4263414.67,334745.69,286.16
2100,2151.6269,4263414.39,334746.28,286.95
2101,2152.6518,4263414.11,334746.87,287.74
2102,2153.6767,4263413.82,334747.47,288.52
2103,2154.7016,4263413.52,334748.07,289.29
2104,2155.7265,4263413.22,334748.67,290.06
2105,2156.7514,4263412.93,334749.28,290.84
2106,2157.7763,4263412.63,334749.88,291.61
2107,2158.8012,4263412.33,334750.48,292.38
2108,2159.8261,4263412.03,334751.08,293.16
2109,2160.851,4263411.73,334751.69,293.93
2110,2161.8759,4263411.42,334752.31,294.68
2111,2162.9008,4263411.1,334752.93,295.43
2112,2163.9257,4263410.78,334753.55,296.19
2113,2164.9506,4263410.47,334754.17,296.94
2114,2165.9755,4263410.15,334754.79,297.69
2115,2167.0004,4263409.83,334755.41,298.44
2116,2168.0253,4263409.51,334756.03,299.19
2117,2169.0503,4263409.19,334756.65,299.93
2118,2170.0752,4263408.85,334757.29,300.67
2119,2171.1001,4263408.52,334757.92,301.4
2120,2172.125,4263408.19,334758.56,302.13
2121,2173.1499,4263407.85,334759.19,302.87
2122,2174.1748,4263407.52,334759.82,303.6
2123,2175.1997,4263407.19,334760.46,304.33
2124,2176.2246,4263406.85,334761.09,305.06
2125,2177.2495,4263406.51,334761.74,305.78
2126,2178.2744,4263406.17,334762.39,306.5
2127,2179.2993,4263405.83,334763.03,307.22
2128,2180.3242,4263405.49,334763.68,307.94
2129,2181.3491,4263405.15,334764.32,308.66
2130,2182.374,4263404.81,334764.97,309.38
2131,2183.3989,4263404.47,334765.62,310.09
2132,2184.4238,4263404.12,334766.27,310.81
2133,2185.4487,4263403.78,334766.93,311.51
2134,2186.4736,4263403.44,334767.59,312.22
2135,2187.4985,4263403.1,334768.25,312.92
2136,2188.5234,4263402.75,334768.91,313.63
2137,2189.5483,4263402.41,334769.57,314.33
2138,2190.5732,4263402.07,334770.23,315.04
2139,2191.5981,4263401.73,334770.89,315.74
2140,2192.623,4263401.39,334771.56,316.44
2141,2193.6479,4263401.05,334772.23,317.14
2142,2194.6728,4263400.71,334772.91,317.83
2143,2195.6978,4263400.37,334773.58,318.53
2144,2196.7227,4263400.04,334774.25,319.23
2145,2197.7476,4263399.7,334774.92,319.93
2146,2198.7725,4263399.36,334775.59,320.62
2147,2199.7974,4263399.03,334776.26,321.32
2148,2200.8223,4263398.71,334776.94,322.02
2149,2201.8472,4263398.39,334777.62,322.72
2150,2202.8721,4263398.06,334778.29,323.42
2151,2203.897,4263397.74,334778.97,324.12
2152,2204.9219,4263397.41,334779.64,324.81
2153,2205.9468,4263397.09,334780.32,325.51
2154,2206.9717,4263396.77,334781,326.21
2155,2207.9966,4263396.47,334781.68,326.92
2156,2209.0215,4263396.16,334782.36,327.62
2157,2210.0464,4263395.86,334783.04,328.32
2158,2211.0713,4263395.56,334783.73,329.02
2159,2212.0962,4263395.25,334784.41,329.72
2160,2213.1211,4263394.95,334785.09,330.42
2161,2214.146,4263394.64,334785.77,331.13
2162,2215.1709,4263394.35,334786.46,331.83
2163,2216.1958,4263394.06,334787.15,332.52
2164,2217.2207,4263393.77,334787.85,333.22
2165,2218.2456,4263393.48,334788.54,333.92
2166,2219.2705,4263393.19,334789.23,334.62
2167,2220.2954,4263392.9,334789.92,335.32
2168,2221.3203,4263392.61,334790.61,336.02
2169,2222.3452,4263392.32,334791.31,336.71
2170,2223.3702,4263392.04,334792.01,337.4
2171,2224.3951,4263391.75,334792.72,338.09
2172,2225.42,4263391.47,334793.42,338.78
2173,2226.4449,4263391.18,334794.13,339.46
2174,2227.4698,4263390.9,334794.83,340.15
2175,2228.4947,4263390.61,334795.53,340.84
2176,2229.5196,4263390.33,334796.24,341.53
2177,2230.5445,4263390.04,334796.96,342.2
2178,2231.5694,4263389.75,334797.67,342.87
2179,2232.5943,4263389.46,334798.39,343.54
2180,2233.6192,4263389.17,334799.11,344.21
2181,2234.6441,4263388.88,334799.83,344.89
2182,2235.669,4263388.59,334800.55,345.56
2183,2236.6939,4263388.3,334801.27,346.23
2184,2237.7188,4263388.01,334802,346.89
2185,2238.7437,4263387.71,334802.73,347.53
2186,2239.7686,4263387.41,334803.47,348.18
2187,2240.7935,4263387.12,334804.21,348.82
2188,2241.8184,4263386.82,334804.95,349.47
2189,2242.8433,4263386.53,334805.69,350.11
2190,2243.8682,4263386.23,334806.43,350.76
2191,2244.8931,4263385.94,334807.17,351.4
2192,2245.918,4263385.65,334807.94,352.01
2193,2246.9429,4263385.36,334808.71,352.63
2194,2247.9678,4263385.07,334809.48,353.24
2195,2248.9927,4263384.78,334810.25,353.85
2196,2250.0177,4263384.5,334811.02,354.46
2197,2251.0426,4263384.21,334811.79,355.08
2198,2252.0675,4263383.92,334812.56,355.69
2199,2253.0924,4263383.65,334813.35,356.28
2200,2254.1173,4263383.38,334814.15,356.86
2201,2255.1422,4263383.12,334814.95,357.44
2202,2256.1671,4263382.85,334815.76,358.02
2203,2257.192,4263382.59,334816.56,358.6
2204,2258.2169,4263382.32,334817.36,359.18
2205,2259.2418,4263382.06,334818.16,359.76
2206,2260.2667,4263381.8,334818.97,360.33
2207,2261.2916,4263381.55,334819.79,360.89
2208,2262.3165,4263381.3,334820.63,361.43
2209,2263.3414,4263381.06,334821.47,361.97
2210,2264.3663,4263380.82,334822.31,362.5
2211,2265.3912,4263380.58,334823.15,363.03
